"transcript_id"	"gene_id"	"gene_name"	"TF"
"ENSDART00000110040.4"	"ENSDARG00000077811"	"sox11a"	TRUE
"ENSDART00000110416.5"	"ENSDARG00000074995"	"eif2b5"	FALSE
"ENSDART00000110621.4"	"ENSDARG00000077404"	"NCOA3_t2"	FALSE
"ENSDART00000110941.4"	"ENSDARG00000087301"	"crygm2d14"	FALSE
"ENSDART00000111109.4"	"ENSDARG00000115701"	"crygm2d9"	FALSE
"ENSDART00000111345.4"	"ENSDARG00000077353"	"RERE_g1t3"	TRUE
"ENSDART00000111410.4"	"ENSDARG00000076811"	"GANAB"	FALSE
"ENSDART00000111711.4"	"ENSDARG00000062152"	"chaf1a_g2t2"	FALSE
"ENSDART00000113162.4"	"ENSDARG00000076724"	"pi4kaa"	FALSE
"ENSDART00000113174.3"	"ENSDARG00000076572"	"crygm2d7_g2t1"	FALSE
"ENSDART00000113196.3"	"ENSDARG00000076850"	"perm1"	FALSE
"ENSDART00000113702.4"	"ENSDARG00000078458"	"ppp1r37"	FALSE
"ENSDART00000114023.3"	"ENSDARG00000078674"	"hspb9"	FALSE
"ENSDART00000114284.4"	"ENSDARG00000009779"	"mcl1a"	FALSE
"ENSDART00000114288.3"	"ENSDARG00000076120"	"foxp4_t2"	TRUE
"ENSDART00000114384.4"	"ENSDARG00000079350"	"unknown.10592"	FALSE
"ENSDART00000114568.4"	"ENSDARG00000076790"	"crygm2d16"	FALSE
"ENSDART00000114943.4"	"ENSDARG00000087164"	"crygm2d4"	FALSE
"ENSDART00000115129.5"	"ENSDARG00000073926"	"SYNRG_t5"	FALSE
"ENSDART00000121478.3"	"ENSDARG00000056840"	"otud5b_t2"	FALSE
"ENSDART00000121686.3"	"ENSDARG00000113599"	"hbbe1.1"	FALSE
"ENSDART00000121728.3"	"ENSDARG00000013307"	"rpl19"	FALSE
"ENSDART00000121998.3"	"ENSDARG00000004806"	"grwd1"	FALSE
"ENSDART00000122238.3"	"ENSDARG00000039077"	"tyr"	FALSE
"ENSDART00000122535.4"	"ENSDARG00000087962"	"rpap3"	FALSE
"ENSDART00000122739.3"	"ENSDARG00000057007"	"ctbp1_t2"	FALSE
"ENSDART00000122889.3"	"ENSDARG00000067997"	"unknown.10602"	FALSE
"ENSDART00000123003.3"	"ENSDARG00000067990"	"myhz1.1"	FALSE
"ENSDART00000123047.3"	"ENSDARG00000026634"	"ehmt1b_g1t2"	TRUE
"ENSDART00000123056.4"	"ENSDARG00000056725"	"hmgb3a_t2"	TRUE
"ENSDART00000123374.4"	"ENSDARG00000015088"	"dnajb11"	FALSE
"ENSDART00000123935.4"	"ENSDARG00000044281"	"erbin_t4"	TRUE
"ENSDART00000123990.4"	"ENSDARG00000031774"	"pus7_t3"	FALSE
"ENSDART00000124032.4"	"ENSDARG00000087421"	"unknown.10605"	FALSE
"ENSDART00000124181.4"	"ENSDARG00000017929"	"ncoa2_t2"	TRUE
"ENSDART00000124246.4"	"ENSDARG00000014159"	"mtdha_g1t2"	FALSE
"ENSDART00000124272.3"	"ENSDARG00000069817"	"crygm2d17_t1"	FALSE
"ENSDART00000124467.4"	"ENSDARG00000035622"	"xbp1_t2"	TRUE
"ENSDART00000124773.4"	"ENSDARG00000038835"	"ppid_t2"	TRUE
"ENSDART00000124845.3"	"ENSDARG00000052966"	"nmt1a"	FALSE
"ENSDART00000124882.4"	"ENSDARG00000088246"	"thoc1"	FALSE
"ENSDART00000124911.4"	"ENSDARG00000020944"	"ezra"	FALSE
"ENSDART00000125092.4"	"ENSDARG00000089475"	"hbae1.1"	FALSE
"ENSDART00000125103.4"	"ENSDARG00000017439"	"eif4ba_g1t4"	FALSE
"ENSDART00000125413.4"	"ENSDARG00000091652"	"xrn1"	FALSE
"ENSDART00000125715.3"	"ENSDARG00000006008"	"dct_t2"	FALSE
"ENSDART00000125767.3"	"ENSDARG00000069261"	"metap2a"	FALSE
"ENSDART00000125830.4"	"ENSDARG00000014004"	"eif2b4_t2"	FALSE
"ENSDART00000125986.3"	"ENSDARG00000055339"	"unknown.10612"	FALSE
"ENSDART00000126037.4"	"ENSDARG00000008188"	"sf1_t2"	FALSE
"ENSDART00000126186.4"	"ENSDARG00000052377"	"psmd12"	FALSE
"ENSDART00000126229.4"	"ENSDARG00000042566"	"rps7"	FALSE
"ENSDART00000126705.4"	"ENSDARG00000090697"	"eif3ea_g1t3"	FALSE
"ENSDART00000126871.3"	"ENSDARG00000028213"	"unknown.10614"	FALSE
"ENSDART00000127075.3"	"ENSDARG00000097491"	"ugt1b1_t2"	FALSE
"ENSDART00000127157.3"	"ENSDARG00000074752"	"hlfa"	TRUE
"ENSDART00000127173.4"	"ENSDARG00000010434"	"clu_t3"	TRUE
"ENSDART00000127198.3"	"ENSDARG00000037071"	"rps26"	FALSE
"ENSDART00000127594.5"	"ENSDARG00000042236"	"atrx_g2t1"	TRUE
"ENSDART00000127791.3"	"ENSDARG00000044902"	"atp2b4_t4"	FALSE
"ENSDART00000127859.3"	"ENSDARG00000086685"	"trim63b"	FALSE
"ENSDART00000127942.4"	"ENSDARG00000041925"	"cryba2b"	FALSE
"ENSDART00000128050.3"	"ENSDARG00000042520"	"UTP14C"	FALSE
"ENSDART00000128070.3"	"ENSDARG00000018174"	"gnai2a"	FALSE
"ENSDART00000128588.4"	"ENSDARG00000019572"	"taf7"	TRUE
"ENSDART00000128613.4"	"ENSDARG00000010160"	"rps15a"	FALSE
"ENSDART00000128705.3"	"ENSDARG00000013087"	"ndrg3a_t3"	FALSE
"ENSDART00000128721.4"	"ENSDARG00000009637"	"rcvrn3_t1"	FALSE
"ENSDART00000128772.3"	"ENSDARG00000089626"	"ptges3b"	FALSE
"ENSDART00000129035.3"	"ENSDARG00000055064"	"prdx5"	TRUE
"ENSDART00000129295.3"	"ENSDARG00000086917"	"crygm2d2_g2t1"	FALSE
"ENSDART00000129302.4"	"ENSDARG00000020607"	"emc3"	FALSE
"ENSDART00000129698.3"	"ENSDARG00000113248"	"rps9_g2t1"	FALSE
"ENSDART00000129843.3"	"ENSDARG00000006242"	"ptp4a1_t4"	FALSE
"ENSDART00000130042.3"	"ENSDARG00000086896"	"fubp3"	FALSE
"ENSDART00000130105.3"	"ENSDARG00000086618"	"psma3"	FALSE
"ENSDART00000130163.4"	"ENSDARG00000040926"	"nr2f2_t2"	TRUE
"ENSDART00000130549.4"	"ENSDARG00000055389"	"sona_t2"	FALSE
"ENSDART00000130781.4"	"ENSDARG00000016477"	"eif4a2_t2"	FALSE
"ENSDART00000130810.3"	"ENSDARG00000042799"	"atpaf1"	FALSE
"ENSDART00000131295.4"	"ENSDARG00000020527"	"nup62l_g2t1"	TRUE
"ENSDART00000131324.3"	"ENSDARG00000036772"	"pygo2_t2"	FALSE
"ENSDART00000131402.3"	"ENSDARG00000061951"	"unknown.10622"	FALSE
"ENSDART00000131506.3"	"ENSDARG00000014522"	"cdh6"	FALSE
"ENSDART00000131681.3"	"ENSDARG00000000540"	"asnsd1_t2"	FALSE
"ENSDART00000131715.2"	"ENSDARG00000054696"	"psmb4"	FALSE
"ENSDART00000131913.4"	"ENSDARG00000020960"	"hgs"	FALSE
"ENSDART00000132378.4"	"ENSDARG00000000086"	"itsn1"	FALSE
"ENSDART00000132890.2"	"ENSDARG00000109861"	"unknown.10627"	FALSE
"ENSDART00000132923.3"	"ENSDARG00000010784"	"ppp1r12a"	FALSE
"ENSDART00000133168.3"	"ENSDARG00000011597"	"atxn2l_g2t1"	FALSE
"ENSDART00000133208.2"	"ENSDARG00000079434"	"unknown.10632"	FALSE
"ENSDART00000133247.2"	"ENSDARG00000095288"	"unknown.10634"	FALSE
"ENSDART00000133308.3"	"ENSDARG00000068710"	"NID1_g2t2"	FALSE
"ENSDART00000133998.3"	"ENSDARG00000014806"	"hacd2_t2"	FALSE
"ENSDART00000134044.3"	"ENSDARG00000003695"	"vdac3_t1"	FALSE
"ENSDART00000134053.4"	"ENSDARG00000020107"	"usp2a_t5"	FALSE
"ENSDART00000134125.2"	"ENSDARG00000077075"	"fastk"	FALSE
"ENSDART00000134439.3"	"ENSDARG00000070786"	"unknown.10640"	TRUE
"ENSDART00000134516.4"	"ENSDARG00000035400"	"btf3"	FALSE
"ENSDART00000134746.2"	"ENSDARG00000057556"	"rpl17_t1"	FALSE
"ENSDART00000134805.2"	"ENSDARG00000087324"	"crygm2d1"	FALSE
"ENSDART00000134820.4"	"ENSDARG00000005453"	"foxp2_t2"	TRUE
"ENSDART00000134978.2"	"ENSDARG00000079148"	"unknown.10643"	FALSE
"ENSDART00000135207.3"	"ENSDARG00000022129"	"rbm4.3"	FALSE
"ENSDART00000135230.2"	"ENSDARG00000075211"	"unknown.10644"	TRUE
"ENSDART00000135426.2"	"ENSDARG00000045373"	"pabpn1_t3"	FALSE
"ENSDART00000135430.2"	"ENSDARG00000019205"	"FAM120C"	FALSE
"ENSDART00000135599.3"	"ENSDARG00000053656"	"lypla2_t2"	FALSE
"ENSDART00000135781.2"	"ENSDARG00000038442"	"plcg1_t2"	FALSE
"ENSDART00000135788.3"	"ENSDARG00000055314"	"mcmbp"	FALSE
"ENSDART00000135945.4"	"ENSDARG00000019181"	"rpsa_t2"	FALSE
"ENSDART00000136059.3"	"ENSDARG00000060113"	"znf395a_t3"	TRUE
"ENSDART00000136213.3"	"ENSDARG00000035918"	"bzw2_t2"	FALSE
"ENSDART00000136399.3"	"ENSDARG00000045776"	"cnbpa_t1"	FALSE
"ENSDART00000136544.3"	"ENSDARG00000069142"	"aars1_g1t2"	FALSE
"ENSDART00000136779.3"	"ENSDARG00000093659"	"unknown.10650"	FALSE
"ENSDART00000137022.3"	"ENSDARG00000062511"	"golga3"	FALSE
"ENSDART00000137105.3"	"ENSDARG00000001014"	"MYH9_t2"	FALSE
"ENSDART00000137611.3"	"ENSDARG00000035869"	"azin1b"	FALSE
"ENSDART00000137689.4"	"ENSDARG00000061735"	"hnrnpm_t4"	FALSE
"ENSDART00000137707.3"	"ENSDARG00000028335"	"hmga1a_t3"	TRUE
"ENSDART00000137717.3"	"ENSDARG00000021948"	"tncb_g1t3"	FALSE
"ENSDART00000138107.3"	"ENSDARG00000077291"	"rps2_t1"	FALSE
"ENSDART00000138120.2"	"ENSDARG00000057299"	"pbdc1"	FALSE
"ENSDART00000138204.4"	"ENSDARG00000024694"	"MYO1B_t3"	FALSE
"ENSDART00000138351.2"	"ENSDARG00000074301"	"cth"	TRUE
"ENSDART00000138578.2"	"ENSDARG00000021973"	"st13"	FALSE
"ENSDART00000138988.3"	"ENSDARG00000006062"	"akap1b"	FALSE
"ENSDART00000139087.3"	"ENSDARG00000039150"	"lgmn_t2"	FALSE
"ENSDART00000139096.2"	"ENSDARG00000007275"	"si:ch211-251b21.1"	FALSE
"ENSDART00000139101.2"	"ENSDARG00000086658"	"crygm2d21"	FALSE
"ENSDART00000139441.2"	"ENSDARG00000041155"	"morf4l1"	TRUE
"ENSDART00000139499.2"	"ENSDARG00000002790"	"ap2m1a_t4"	FALSE
"ENSDART00000139927.2"	"ENSDARG00000056186"	"eif5a2_t2"	FALSE
"ENSDART00000140051.3"	"ENSDARG00000071150"	"unknown.10665"	TRUE
"ENSDART00000140518.3"	"ENSDARG00000015128"	"rpl27"	FALSE
"ENSDART00000140695.3"	"ENSDARG00000077620"	"cdca7a"	FALSE
"ENSDART00000141100.3"	"ENSDARG00000077291"	"rps2_t2"	FALSE
"ENSDART00000141397.3"	"ENSDARG00000009285"	"rpl15"	FALSE
"ENSDART00000141471.3"	"ENSDARG00000003693"	"hars_t1"	FALSE
"ENSDART00000141750.3"	"ENSDARG00000068457"	"tnnt3b_t5"	FALSE
"ENSDART00000142080.2"	"ENSDARG00000016360"	"KPNA1"	FALSE
"ENSDART00000142760.3"	"ENSDARG00000061187"	"cbx5_t2"	TRUE
"ENSDART00000142818.4"	"ENSDARG00000052728"	"sltm_t4"	TRUE
"ENSDART00000142995.3"	"ENSDARG00000042823"	"spcs2_t2"	FALSE
"ENSDART00000143291.2"	"ENSDARG00000092807"	"si:dkey-151g10.6"	FALSE
"ENSDART00000143363.4"	"ENSDARG00000069595"	"unknown.10675"	FALSE
"ENSDART00000143441.3"	"ENSDARG00000036671"	"tnni4b.2"	FALSE
"ENSDART00000143444.2"	"ENSDARG00000021151"	"ptpreb"	FALSE
"ENSDART00000143534.2"	"ENSDARG00000002768"	"pvalb2"	FALSE
"ENSDART00000143848.3"	"ENSDARG00000053446"	"sub1a"	TRUE
"ENSDART00000143906.3"	"ENSDARG00000034423"	"sncga_t3"	FALSE
"ENSDART00000143928.3"	"ENSDARG00000015930"	"rwdd1"	FALSE
"ENSDART00000144203.3"	"ENSDARG00000018637"	"sec61g"	FALSE
"ENSDART00000144419.3"	"ENSDARG00000078401"	"unknown.10678"	FALSE
"ENSDART00000144716.2"	"ENSDARG00000038658"	"cavin4a"	FALSE
"ENSDART00000144766.2"	"ENSDARG00000061100"	"NARS1"	FALSE
"ENSDART00000144920.3"	"ENSDARG00000045618"	"clta_t3"	FALSE
"ENSDART00000145230.3"	"ENSDARG00000030053"	"eef1db_t5"	FALSE
"ENSDART00000145241.3"	"ENSDARG00000038870"	"slu7_t2"	FALSE
"ENSDART00000145368.3"	"ENSDARG00000088571"	"si:ch211-151o1.4_t2"	FALSE
"ENSDART00000145375.5"	"ENSDARG00000059770"	"cpt1aa_t2"	FALSE
"ENSDART00000145404.2"	"ENSDARG00000068507"	"crybb1"	FALSE
"ENSDART00000145477.2"	"ENSDARG00000062326"	"hmgn7_t2"	FALSE
"ENSDART00000145610.2"	"ENSDARG00000094310"	"si:ch211-255g12.6"	FALSE
"ENSDART00000145728.3"	"ENSDARG00000038608"	"sdhc_g1t2"	FALSE
"ENSDART00000145732.3"	"ENSDARG00000076066"	"marchf6_t2"	FALSE
"ENSDART00000146005.3"	"ENSDARG00000053467"	"gtpbp1"	FALSE
"ENSDART00000146211.2"	"ENSDARG00000020504"	"h3f3a"	FALSE
"ENSDART00000146319.2"	"ENSDARG00000088823"	"crygm2d3"	FALSE
"ENSDART00000146368.2"	"ENSDARG00000055080"	"rbm4.2"	FALSE
"ENSDART00000146420.2"	"ENSDARG00000006487"	"anp32a_t2"	TRUE
"ENSDART00000146779.3"	"ENSDARG00000045886"	"slc38a2"	FALSE
"ENSDART00000147009.2"	"ENSDARG00000093957"	"si:dkey-251i10.2"	FALSE
"ENSDART00000147265.2"	"ENSDARG00000014867"	"rpl8_t2"	FALSE
"ENSDART00000147341.3"	"ENSDARG00000002344"	"tubb4b_t2"	FALSE
"ENSDART00000147357.3"	"ENSDARG00000059653"	"kdm2aa_t2"	TRUE
"ENSDART00000147613.3"	"ENSDARG00000021979"	"unknown.10690"	FALSE
"ENSDART00000147648.3"	"ENSDARG00000070239"	"unknown.10691"	FALSE
"ENSDART00000147800.3"	"ENSDARG00000037350"	"rpl9_t2"	FALSE
"ENSDART00000147975.3"	"ENSDARG00000063031"	"RAD54L2_t2"	FALSE
"ENSDART00000148278.2"	"ENSDARG00000030844"	"klf11a"	TRUE
"ENSDART00000148290.2"	"ENSDARG00000037870"	"actb2_t2"	TRUE
"ENSDART00000148643.4"	"ENSDARG00000078284"	"PHKB_t4"	FALSE
"ENSDART00000148809.3"	"ENSDARG00000069245"	"matn3a_t4"	FALSE
"ENSDART00000149032.3"	"ENSDARG00000078425"	"oat_t2"	FALSE
"ENSDART00000149039.3"	"ENSDARG00000007377"	"odc1_t3"	FALSE
"ENSDART00000149155.3"	"ENSDARG00000069619"	"atf7ip_t3"	FALSE
"ENSDART00000149169.3"	"ENSDARG00000005230"	"ssr2_t2"	FALSE
"ENSDART00000149237.3"	"ENSDARG00000071113"	"XIRP2_g2t2"	FALSE
"ENSDART00000149258.2"	"ENSDARG00000014763"	"arf2a_t1"	FALSE
"ENSDART00000149260.3"	"ENSDARG00000058597"	"nt5c3a_t3"	FALSE
"ENSDART00000149492.3"	"ENSDARG00000007960"	"hnrnpaba_t3"	FALSE
"ENSDART00000149536.2"	"ENSDARG00000030349"	"cryba2a_t4"	FALSE
"ENSDART00000149762.3"	"ENSDARG00000014763"	"arf2a_t2"	FALSE
"ENSDART00000149868.3"	"ENSDARG00000053021"	"grsf1_t2"	FALSE
"ENSDART00000150029.3"	"ENSDARG00000008413"	"ATP11A_t4"	FALSE
"ENSDART00000150118.4"	"ENSDARG00000061472"	"GBA2_t2"	FALSE
"ENSDART00000150182.2"	"ENSDARG00000056934"	"hepacama"	FALSE
"ENSDART00000150186.3"	"ENSDARG00000036894"	"aimp1b_t4"	FALSE
"ENSDART00000150897.2"	"ENSDARG00000096257"	"unknown.10707"	FALSE
"ENSDART00000151314.3"	"ENSDARG00000005916"	"SRPK3_t2"	FALSE
"ENSDART00000151550.1"	"ENSDARG00000063719"	"USP8"	FALSE
"ENSDART00000151594.2"	"ENSDARG00000068436"	"si:ch1073-429i10.3"	FALSE
"ENSDART00000151634.3"	"ENSDARG00000076847"	"TNRC6C_t4"	FALSE
"ENSDART00000151921.3"	"ENSDARG00000015566"	"dnmt3ab_t2"	FALSE
"ENSDART00000152073.4"	"ENSDARG00000054723"	"unknown.10714"	FALSE
"ENSDART00000152432.2"	"ENSDARG00000077652"	"lratb.2"	FALSE
"ENSDART00000152562.2"	"ENSDARG00000077533"	"eif3f"	FALSE
"ENSDART00000153310.3"	"ENSDARG00000041895"	"cad_t2"	FALSE
"ENSDART00000153390.2"	"ENSDARG00000074169"	"GPAM"	FALSE
"ENSDART00000153552.2"	"ENSDARG00000078592"	"NOMO1"	FALSE
"ENSDART00000153709.3"	"ENSDARG00000088238"	"KANSL1_t2"	FALSE
"ENSDART00000153913.2"	"ENSDARG00000071259"	"fbxo34"	FALSE
"ENSDART00000154066.2"	"ENSDARG00000079783"	"unknown.10728"	FALSE
"ENSDART00000154171.3"	"ENSDARG00000062577"	"ARHGAP35"	TRUE
"ENSDART00000154503.3"	"ENSDARG00000026723"	"syncripl"	FALSE
"ENSDART00000154778.2"	"ENSDARG00000022045"	"unknown.10733"	FALSE
"ENSDART00000154885.2"	"ENSDARG00000097770"	"unknown.10736"	FALSE
"ENSDART00000155154.3"	"ENSDARG00000008808"	"eml2_t3"	FALSE
"ENSDART00000155440.2"	"ENSDARG00000059654"	"eif3ba"	FALSE
"ENSDART00000155545.2"	"ENSDARG00000077530"	"AHCTF1_t2"	TRUE
"ENSDART00000155682.2"	"ENSDARG00000007264"	"unknown.10738"	FALSE
"ENSDART00000155871.3"	"ENSDARG00000079305"	"hbae3_t2"	FALSE
"ENSDART00000155894.2"	"ENSDARG00000052950"	"unknown.10740"	FALSE
"ENSDART00000155951.2"	"ENSDARG00000096905"	"unknown.10742"	FALSE
"ENSDART00000156180.3"	"ENSDARG00000061294"	"ARHGAP5_t2"	TRUE
"ENSDART00000156368.3"	"ENSDARG00000069583"	"cndp1"	FALSE
"ENSDART00000156543.3"	"ENSDARG00000045019"	"aamp_t2"	FALSE
"ENSDART00000156828.2"	"ENSDARG00000097224"	"unknown.10749"	FALSE
"ENSDART00000156905.3"	"ENSDARG00000057903"	"unknown.10751"	FALSE
"ENSDART00000156982.2"	"ENSDARG00000094836"	"unknown.10753"	FALSE
"ENSDART00000157392.2"	"ENSDARG00000099455"	"ogt.2_t1"	FALSE
"ENSDART00000157464.3"	"ENSDARG00000095947"	"adkb_t2"	FALSE
"ENSDART00000157723.2"	"ENSDARG00000099151"	"wbp11"	FALSE
"ENSDART00000157769.2"	"ENSDARG00000104826"	"pcdh1gc5_t2"	FALSE
"ENSDART00000157873.2"	"ENSDARG00000103744"	"hacd1"	FALSE
"ENSDART00000158147.3"	"ENSDARG00000102808"	"calr3b"	FALSE
"ENSDART00000158503.2"	"ENSDARG00000102832"	"baz1b_t2"	TRUE
"ENSDART00000159240.2"	"ENSDARG00000101256"	"unknown.10762"	FALSE
"ENSDART00000159300.2"	"ENSDARG00000101180"	"mcm7_t2"	FALSE
"ENSDART00000159372.2"	"ENSDARG00000102452"	"eif3ha"	FALSE
"ENSDART00000159385.2"	"ENSDARG00000113331"	"zc3h13_g2t1"	FALSE
"ENSDART00000159445.2"	"ENSDARG00000103364"	"cs"	FALSE
"ENSDART00000159447.2"	"ENSDARG00000003811"	"plxnb2a.1_t2"	FALSE
"ENSDART00000159470.2"	"ENSDARG00000041619"	"rack1_t2"	FALSE
"ENSDART00000160156.2"	"ENSDARG00000104230"	"sec23a"	FALSE
"ENSDART00000160195.2"	"ENSDARG00000102012"	"ppp1cbl"	FALSE
"ENSDART00000160438.2"	"ENSDARG00000101295"	"psmd4a_t2"	FALSE
"ENSDART00000160482.2"	"ENSDARG00000001558"	"kifc1_t2"	FALSE
"ENSDART00000160614.2"	"ENSDARG00000101936"	"tmem106ba"	FALSE
"ENSDART00000160766.2"	"ENSDARG00000100020"	"pim1_t2"	TRUE
"ENSDART00000161361.2"	"ENSDARG00000104267"	"postnb_t4"	FALSE
"ENSDART00000161379.2"	"ENSDARG00000020946"	"AUTS2_g2t1"	FALSE
"ENSDART00000161570.2"	"ENSDARG00000103318"	"mrpl3"	FALSE
"ENSDART00000161598.2"	"ENSDARG00000019881"	"bsg_t3"	FALSE
"ENSDART00000161610.2"	"ENSDARG00000099999"	"tcf3b_g1t2"	TRUE
"ENSDART00000161650.3"	"ENSDARG00000005122"	"atp2a2b"	FALSE
"ENSDART00000161716.2"	"ENSDARG00000101722"	"LARP1"	FALSE
"ENSDART00000161897.2"	"ENSDARG00000104719"	"ABCC1_t2"	FALSE
"ENSDART00000161930.3"	"ENSDARG00000102902"	"STRN4_t2"	FALSE
"ENSDART00000162225.2"	"ENSDARG00000103699"	"ptpn13_t5"	FALSE
"ENSDART00000162422.2"	"ENSDARG00000103403"	"sar1b"	FALSE
"ENSDART00000162928.1"	"ENSDARG00000099640"	"eed"	TRUE
"ENSDART00000162945.2"	"ENSDARG00000011582"	"sox5"	TRUE
"ENSDART00000163071.2"	"ENSDARG00000101900"	"xrn2_t2"	TRUE
"ENSDART00000163238.3"	"ENSDARG00000003835"	"stom_g2t4"	FALSE
"ENSDART00000163398.2"	"ENSDARG00000103271"	"pla2g15"	FALSE
"ENSDART00000163555.2"	"ENSDARG00000059304"	"chchd2_g2t2"	TRUE
"ENSDART00000163647.2"	"ENSDARG00000102571"	"metap2b"	FALSE
"ENSDART00000163782.2"	"ENSDARG00000038068"	"ddx5_t4"	TRUE
"ENSDART00000163867.2"	"ENSDARG00000104372"	"gnb1b"	FALSE
"ENSDART00000163880.2"	"ENSDARG00000103190"	"psmd2"	FALSE
"ENSDART00000164214.2"	"ENSDARG00000103594"	"npm3_t2"	TRUE
"ENSDART00000164699.3"	"ENSDARG00000036695"	"calcoco1a"	TRUE
"ENSDART00000164700.2"	"ENSDARG00000102883"	"SPTBN1"	FALSE
"ENSDART00000164767.2"	"ENSDARG00000098825"	"farsa"	FALSE
"ENSDART00000164770.2"	"ENSDARG00000100742"	"reep5"	FALSE
"ENSDART00000164915.2"	"ENSDARG00000102415"	"scinla"	FALSE
"ENSDART00000165152.2"	"ENSDARG00000102009"	"ppp2r2d"	FALSE
"ENSDART00000165486.2"	"ENSDARG00000100392"	"rps18_t2"	FALSE
"ENSDART00000165603.2"	"ENSDARG00000104034"	"arid3b"	TRUE
"ENSDART00000165645.2"	"ENSDARG00000044565"	"ola1_t2"	FALSE
"ENSDART00000166238.3"	"ENSDARG00000101406"	"rplp2"	FALSE
"ENSDART00000166348.2"	"ENSDARG00000008243"	"cct8_t2"	FALSE
"ENSDART00000166649.2"	"ENSDARG00000098367"	"srp54"	FALSE
"ENSDART00000166864.2"	"ENSDARG00000089976"	"spcs3_t2"	FALSE
"ENSDART00000167035.3"	"ENSDARG00000101844"	"mibp2"	FALSE
"ENSDART00000167231.3"	"ENSDARG00000101306"	"mrpl15"	FALSE
"ENSDART00000167323.2"	"ENSDARG00000103697"	"arnt2_t2"	TRUE
"ENSDART00000167359.2"	"ENSDARG00000099889"	"dusp27"	FALSE
"ENSDART00000167713.2"	"ENSDARG00000023988"	"dctn4_t3"	FALSE
"ENSDART00000167847.2"	"ENSDARG00000020850"	"eef1a1l1_t3"	FALSE
"ENSDART00000167937.2"	"ENSDARG00000105116"	"p4hb_g1t1"	FALSE
"ENSDART00000168044.2"	"ENSDARG00000115924"	"uba2_g2t1"	FALSE
"ENSDART00000168052.2"	"ENSDARG00000101869"	"MAGI3_g2t2"	FALSE
"ENSDART00000168167.2"	"ENSDARG00000101047"	"rtcb_t2"	FALSE
"ENSDART00000168263.2"	"ENSDARG00000099256"	"pum1_t2"	FALSE
"ENSDART00000168273.2"	"ENSDARG00000104674"	"cct2"	FALSE
"ENSDART00000168371.2"	"ENSDARG00000101362"	"mibp"	FALSE
"ENSDART00000168377.3"	"ENSDARG00000098228"	"thrap3b_t5"	FALSE
"ENSDART00000168560.3"	"ENSDARG00000095908"	"sat1a.2_t2"	FALSE
"ENSDART00000168640.2"	"ENSDARG00000021702"	"pdcd4a"	FALSE
"ENSDART00000168701.2"	"ENSDARG00000100003"	"glulb_t1"	FALSE
"ENSDART00000168768.2"	"ENSDARG00000101849"	"adipor2"	FALSE
"ENSDART00000168822.3"	"ENSDARG00000059259"	"pabpc4_t2"	FALSE
"ENSDART00000168973.2"	"ENSDARG00000104130"	"RBM26_t2"	FALSE
"ENSDART00000169080.3"	"ENSDARG00000062506"	"zc3h18_t3"	FALSE
"ENSDART00000169126.2"	"ENSDARG00000101332"	"uba2_g1t2"	FALSE
"ENSDART00000169464.2"	"ENSDARG00000103433"	"rpl14"	FALSE
"ENSDART00000169915.2"	"ENSDARG00000104353"	"nop58"	FALSE
"ENSDART00000170402.2"	"ENSDARG00000100003"	"glulb_t2"	FALSE
"ENSDART00000170483.2"	"ENSDARG00000104279"	"appa_t3"	FALSE
"ENSDART00000170714.3"	"ENSDARG00000102394"	"ap1g1"	FALSE
"ENSDART00000170871.2"	"ENSDARG00000101569"	"unknown.10806"	TRUE
"ENSDART00000170885.3"	"ENSDARG00000091402"	"eif2b1_t2"	FALSE
"ENSDART00000170889.3"	"ENSDARG00000089681"	"btf3l4"	FALSE
"ENSDART00000170983.2"	"ENSDARG00000101624"	"lmnb2"	FALSE
"ENSDART00000170988.2"	"ENSDARG00000100854"	"ago4"	FALSE
"ENSDART00000170998.2"	"ENSDARG00000103851"	"unknown.10809"	FALSE
"ENSDART00000171080.2"	"ENSDARG00000104541"	"msh6"	FALSE
"ENSDART00000171131.2"	"ENSDARG00000103962"	"add1_t2"	FALSE
"ENSDART00000171137.2"	"ENSDARG00000102640"	"pdia3_t2"	FALSE
"ENSDART00000171206.2"	"ENSDARG00000099974"	"ldb3b_t4"	FALSE
"ENSDART00000171722.2"	"ENSDARG00000098852"	"smdt1b"	FALSE
"ENSDART00000171880.2"	"ENSDARG00000061031"	"dner"	FALSE
"ENSDART00000171881.2"	"ENSDARG00000102249"	"pepd"	FALSE
"ENSDART00000172066.2"	"ENSDARG00000099966"	"POLR2A"	TRUE
"ENSDART00000172069.2"	"ENSDARG00000099667"	"snrpg"	FALSE
"ENSDART00000172117.2"	"ENSDARG00000035120"	"gldc"	FALSE
"ENSDART00000172130.2"	"ENSDARG00000093374"	"EPB41L2_t4"	FALSE
"ENSDART00000172214.2"	"ENSDARG00000110127"	"agrn_g2t1"	FALSE
"ENSDART00000172307.2"	"ENSDARG00000101521"	"UBE2M_t5"	FALSE
"ENSDART00000172677.2"	"ENSDARG00000104347"	"rtn4b_t4"	FALSE
"ENSDART00000172842.2"	"ENSDARG00000105503"	"FNDC3A"	FALSE
"ENSDART00000172902.2"	"ENSDARG00000032929"	"cryba1l1"	FALSE
"ENSDART00000173009.1"	"ENSDARG00000069977"	"myg1_t4"	FALSE
